product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MOD11A2,LST_Day_1km,A2004001,01/01/2004,297.86,301,24270.916,3.14,299.6409,0.4906,0.7004,81,81,100,2.02017E+12,299.96
MOD11A2,LST_Day_1km,A2004009,09/01/2004,294.32,303.54,24231.5977,9.22,299.1555,6.2995,2.5099,81,81,100,2.02017E+12,298.9
MOD11A2,LST_Day_1km,A2004017,17/01/2004,292,295.1,23797.7031,3.1,293.7988,0.3597,0.5997,81,81,100,2.02017E+12,293.68
MOD11A2,LST_Day_1km,A2004025,25/01/2004,292.78,296.98,23909.7129,4.2,295.1816,0.865,0.93,81,81,100,2.02017E+12,295.48
MOD11A2,LST_Day_1km,A2004033,02/02/2004,292.58,297.64,23937.0234,5.06,295.5188,0.9394,0.9692,81,81,100,2.02017E+12,296.46
MOD11A2,LST_Day_1km,A2004041,10/02/2004,297.88,301.98,24311.498,4.1,300.1419,0.8631,0.929,81,81,100,2.02017E+12,301.1
MOD11A2,LST_Day_1km,A2004049,18/02/2004,295.38,303.48,24409.0625,8.1,301.3464,2.6573,1.6301,81,81,100,2.02017E+12,302.48
MOD11A2,LST_Day_1km,A2004057,26/02/2004,294.08,302.92,24047.4375,8.84,296.882,3.9391,1.9847,81,81,100,2.02017E+12,299.18
MOD11A2,LST_Day_1km,A2004065,05/03/2004,301.38,304.74,24596.7832,3.36,303.664,0.5594,0.7479,81,81,100,2.02017E+12,304.24
MOD11A2,LST_Day_1km,A2004073,13/03/2004,304.14,309.04,24839.7773,4.9,306.6639,1.1963,1.0938,81,81,100,2.02017E+12,307.54
MOD11A2,LST_Day_1km,A2004081,21/03/2004,307.94,312.66,25175.5215,4.72,310.8089,1.0806,1.0395,81,81,100,2.02017E+12,311.78
MOD11A2,LST_Day_1km,A2004089,29/03/2004,300.94,310.06,24806.8398,9.12,306.2573,3.8696,1.9671,81,81,100,2.02017E+12,307.74
MOD11A2,LST_Day_1km,A2004097,06/04/2004,303.98,313.86,24870.8203,9.88,307.0471,1.985,1.4089,81,81,100,2.02017E+12,307.7
MOD11A2,LST_Day_1km,A2004105,14/04/2004,309.28,315.16,25293.002,5.88,312.2593,1.7934,1.3392,81,81,100,2.02017E+12,312.48
MOD11A2,LST_Day_1km,A2004113,22/04/2004,309.12,315.58,25331.0957,6.46,312.7296,2.1931,1.4809,81,81,100,2.02017E+12,313.88
MOD11A2,LST_Day_1km,A2004121,30/04/2004,312.48,319.14,25593.7422,6.66,315.9721,2.1031,1.4502,81,81,100,2.02017E+12,317.4
MOD11A2,LST_Day_1km,A2004129,08/05/2004,313.8,320.6,25716.1992,6.8,317.4839,1.8339,1.3542,81,81,100,2.02017E+12,318.98
MOD11A2,LST_Day_1km,A2004137,16/05/2004,314.46,320.98,25769.3184,6.52,318.1397,1.5873,1.2599,81,81,100,2.02017E+12,319.3
MOD11A2,LST_Day_1km,A2004145,24/05/2004,314.62,320.86,25763.2656,6.24,318.065,1.6893,1.2997,81,81,100,2.02017E+12,318.44
MOD11A2,LST_Day_1km,A2004153,01/06/2004,312.4,317.72,25554.7988,5.32,315.4913,1.2491,1.1176,81,81,100,2.02018E+12,317.06
MOD11A2,LST_Day_1km,A2004161,09/06/2004,315.62,322.3,25849.1172,6.68,319.1249,1.9914,1.4112,81,81,100,2.02018E+12,319.96
MOD11A2,LST_Day_1km,A2004169,17/06/2004,310.9,321.04,25639.3418,10.14,316.5351,4.2255,2.0556,81,81,100,2.02018E+12,318.28
MOD11A2,LST_Day_1km,A2004177,25/06/2004,313.36,320.24,25675.7441,6.88,316.9845,3.2167,1.7935,81,81,100,2.0202E+12,318.42
MOD11A2,LST_Day_1km,A2004185,03/07/2004,306.5,316.26,25159.2031,9.76,310.6075,4.3254,2.0798,81,81,100,2.0202E+12,312.72
MOD11A2,LST_Day_1km,A2004193,11/07/2004,304.94,309.46,24861.2812,4.52,306.9294,1.0351,1.0174,81,81,100,2.0202E+12,306.64
MOD11A2,LST_Day_1km,A2004201,19/07/2004,298.1,304.3,24416.6191,6.2,301.4397,1.4507,1.2045,81,81,100,2.0202E+12,302.08
MOD11A2,LST_Day_1km,A2004209,27/07/2004,299.82,305.44,24471.9629,5.62,302.123,1.0989,1.0483,81,81,100,2.0202E+12,301.98
MOD11A2,LST_Day_1km,A2004217,04/08/2004,300.38,303.76,24462.7988,3.38,302.0099,0.4771,0.6907,81,81,100,2.0202E+12,302.44
MOD11A2,LST_Day_1km,A2004225,12/08/2004,300.82,303.4,24479.0781,2.58,302.2108,0.4556,0.6749,81,81,100,2.0202E+12,303.18
MOD11A2,LST_Day_1km,A2004233,20/08/2004,301.24,307.22,24571.3223,5.98,303.3497,1.747,1.3217,81,81,100,2.02021E+12,304.34
MOD11A2,LST_Day_1km,A2004241,28/08/2004,300.18,303.62,24464.0762,3.44,302.0256,0.544,0.7376,81,81,100,2.02021E+12,302.56
MOD11A2,LST_Day_1km,A2004249,05/09/2004,300.14,302.26,24398.2305,2.12,301.2127,0.3203,0.566,81,81,100,2.02021E+12,302.2
MOD11A2,LST_Day_1km,A2004257,13/09/2004,299.36,302.24,24344.8125,2.88,300.5533,0.2794,0.5286,81,81,100,2.02021E+12,301.18
MOD11A2,LST_Day_1km,A2004265,21/09/2004,300.28,302.92,24447.7598,2.64,301.8242,0.398,0.6309,81,81,100,2.02021E+12,302.3
MOD11A2,LST_Day_1km,A2004273,29/09/2004,302.58,306.34,24687.8789,3.76,304.7886,0.5502,0.7417,81,81,100,2.02021E+12,305.68
MOD11A2,LST_Day_1km,A2004281,07/10/2004,303.26,306.96,24725.1953,3.7,305.2493,0.6827,0.8263,81,81,100,2.02021E+12,306.02
MOD11A2,LST_Day_1km,A2004289,15/10/2004,301.6,307.16,24644.2578,5.56,304.2501,1.6134,1.2702,81,81,100,2.02021E+12,305.22
MOD11A2,LST_Day_1km,A2004297,23/10/2004,297.78,300.8,24253.6055,3.02,299.4272,0.549,0.7409,81,81,100,2.02021E+12,299.54
MOD11A2,LST_Day_1km,A2004305,31/10/2004,297.26,300.22,24226.2578,2.96,299.0896,0.4385,0.6622,81,81,100,2.02021E+12,299.78
MOD11A2,LST_Day_1km,A2004313,08/11/2004,297.34,301.7,24283.0352,4.36,299.7906,1.0578,1.0285,81,81,100,2.02021E+12,299.42
MOD11A2,LST_Day_1km,A2004321,16/11/2004,293.48,296.3,23922.9023,2.82,295.3445,0.3681,0.6067,81,81,100,2.02022E+12,295.92
MOD11A2,LST_Day_1km,A2004329,24/11/2004,294.88,297.4,24010.3594,2.52,296.4242,0.3117,0.5583,81,81,100,2.02022E+12,297.1
MOD11A2,LST_Day_1km,A2004337,02/12/2004,292.46,297.14,23871.8613,4.68,294.7143,1.2475,1.1169,81,81,100,2.02022E+12,294.36
MOD11A2,LST_Day_1km,A2004345,10/12/2004,297.74,300.38,24272.377,2.64,299.659,0.2686,0.5183,81,81,100,2.02022E+12,299.78
MOD11A2,LST_Day_1km,A2004353,18/12/2004,293.4,295.58,23882.2402,2.18,294.8425,0.2927,0.541,81,81,100,2.02022E+12,295.18
MOD11A2,LST_Day_1km,A2004361,26/12/2004,295.52,299.44,24114.0605,3.92,297.7044,0.889,0.9429,81,81,100,2.02022E+12,298.5
MOD11A2,LST_Day_1km,A2005001,01/01/2005,294.62,299.04,24113.5547,4.42,297.6982,1.3812,1.1752,81,81,100,2.02022E+12,298.3
MOD11A2,LST_Day_1km,A2005009,09/01/2005,296.58,299.56,24181.3457,2.98,298.5351,0.4562,0.6754,81,81,100,2.02022E+12,298.88
MOD11A2,LST_Day_1km,A2005017,17/01/2005,296.78,300.1,24200.0195,3.32,298.7657,0.7665,0.8755,81,81,100,2.02022E+12,299.64
MOD11A2,LST_Day_1km,A2005025,25/01/2005,293.58,297.2,23952.2227,3.62,295.7065,0.9634,0.9815,81,81,100,2.02022E+12,296.7
MOD11A2,LST_Day_1km,A2005033,02/02/2005,291.14,297.28,23778.0215,6.14,293.5558,1.6357,1.279,81,81,100,2.02023E+12,294.06
MOD11A2,LST_Day_1km,A2005041,10/02/2005,296.94,300.58,24211.2598,3.64,298.9044,0.7948,0.8915,81,81,100,2.02023E+12,298.36
MOD11A2,LST_Day_1km,A2005049,18/02/2005,298.92,301.82,24342.1641,2.9,300.5205,0.3791,0.6157,81,81,100,2.02023E+12,301.28
MOD11A2,LST_Day_1km,A2005057,26/02/2005,293.22,297.04,23937.7598,3.82,295.5279,0.5389,0.7341,81,81,100,2.02023E+12,295.72
MOD11A2,LST_Day_1km,A2005065,06/03/2005,299.26,302.84,24423.5,3.58,301.5247,0.649,0.8056,81,81,100,2.02023E+12,302.38
MOD11A2,LST_Day_1km,A2005073,14/03/2005,297.78,301.24,24278.2363,3.46,299.7313,0.8036,0.8964,81,81,100,2.02023E+12,300.2
MOD11A2,LST_Day_1km,A2005081,22/03/2005,303.68,307.96,24788.0156,4.28,306.0249,1.0658,1.0324,81,81,100,2.02024E+12,307.04
MOD11A2,LST_Day_1km,A2005089,30/03/2005,306.9,312.1,25100.8477,5.2,309.887,1.1008,1.0492,81,81,100,2.02024E+12,309.9
MOD11A2,LST_Day_1km,A2005097,07/04/2005,307.5,313.32,25168.0996,5.82,310.7173,1.4736,1.2139,81,81,100,2.02024E+12,311.56
MOD11A2,LST_Day_1km,A2005105,15/04/2005,309.5,315.76,25331.8281,6.26,312.7386,1.9756,1.4055,81,81,100,2.02024E+12,314.24
MOD11A2,LST_Day_1km,A2005113,23/04/2005,310.32,317.92,25411.7227,7.6,313.725,3.5957,1.8962,81,81,100,2.02024E+12,313.44
MOD11A2,LST_Day_1km,A2005121,01/05/2005,309.92,315.14,25351.998,5.22,312.9876,1.3913,1.1795,81,81,100,2.02024E+12,314.44
MOD11A2,LST_Day_1km,A2005129,09/05/2005,314.86,320.12,25717.2598,5.26,317.497,1.3518,1.1627,81,81,100,2.02024E+12,318.94
MOD11A2,LST_Day_1km,A2005137,17/05/2005,311.6,318.34,25464.0371,6.74,314.3708,1.5179,1.232,81,81,100,2.02024E+12,314.96
MOD11A2,LST_Day_1km,A2005145,25/05/2005,313.5,318.24,25580.6426,4.74,315.8104,1.3229,1.1502,81,81,100,2.02024E+12,316.96
MOD11A2,LST_Day_1km,A2005153,02/06/2005,315.5,320.24,25745.5371,4.74,317.8461,1.4504,1.2043,81,81,100,2.02024E+12,319.06
MOD11A2,LST_Day_1km,A2005161,10/06/2005,311.66,320.24,25540.7402,8.58,315.3178,3.4638,1.8611,81,81,100,2.02025E+12,316.06
MOD11A2,LST_Day_1km,A2005169,18/06/2005,312.56,317.42,25515.8379,4.86,315.0103,1.1298,1.0629,81,81,100,2.02025E+12,314.96
MOD11A2,LST_Day_1km,A2005177,26/06/2005,312.76,320.18,25607.7402,7.42,316.1449,1.8879,1.374,81,81,100,2.02025E+12,317.4
MOD11A2,LST_Day_1km,A2005185,04/07/2005,310.98,317.34,25383.5391,6.36,313.377,2.2034,1.4844,81,81,100,2.02025E+12,313.94
MOD11A2,LST_Day_1km,A2005193,12/07/2005,306.32,315.72,25180.0215,9.4,310.8645,6.0052,2.4506,81,81,100,2.02025E+12,313.58
MOD11A2,LST_Day_1km,A2005201,20/07/2005,301.96,308.74,24639.3379,6.78,304.1894,2.4288,1.5585,81,81,100,2.02025E+12,304.34
MOD11A2,LST_Day_1km,A2005209,28/07/2005,301.56,309.94,24700.377,8.38,304.9429,2.7042,1.6444,81,81,100,2.02025E+12,305.76
MOD11A2,LST_Day_1km,A2005217,05/08/2005,300.72,306.64,24553.5469,5.92,303.1302,1.9819,1.4078,81,81,100,2.02025E+12,303.1
MOD11A2,LST_Day_1km,A2005225,13/08/2005,300.94,305.86,24567,4.92,303.2963,1.4519,1.2049,81,81,100,2.02025E+12,304.36
MOD11A2,LST_Day_1km,A2005233,21/08/2005,300.84,307.92,24570.998,7.08,303.3456,2.9447,1.716,81,81,100,2.02025E+12,304.86
MOD11A2,LST_Day_1km,A2005241,29/08/2005,302.2,309.82,24802.8008,7.62,306.2074,2.3075,1.519,81,81,100,2.02025E+12,307.92
MOD11A2,LST_Day_1km,A2005249,06/09/2005,302.26,309.32,24690.2617,7.06,304.8181,2.224,1.4913,81,81,100,2.02025E+12,305.6
MOD11A2,LST_Day_1km,A2005257,14/09/2005,305.12,312.1,24900.4609,6.98,307.4131,2.4019,1.5498,81,81,100,2.02025E+12,308.6
MOD11A2,LST_Day_1km,A2005265,22/09/2005,303.74,308.9,24813.3613,5.16,306.3378,1.1642,1.079,81,81,100,2.02025E+12,307.72
MOD11A2,LST_Day_1km,A2005273,30/09/2005,303.72,311.6,24860.8262,7.88,306.9238,2.6899,1.6401,81,81,100,2.02025E+12,307.12
MOD11A2,LST_Day_1km,A2005281,08/10/2005,300.92,308.46,24722.8008,7.54,305.2198,3.2408,1.8002,81,81,100,2.02025E+12,307.2
MOD11A2,LST_Day_1km,A2005289,16/10/2005,304.14,311.66,24937.5391,7.52,307.8708,2.8474,1.6874,81,81,100,2.02025E+12,309.7
MOD11A2,LST_Day_1km,A2005297,24/10/2005,303.38,309.96,24847.5234,6.58,306.7596,2.0089,1.4174,81,81,100,2.02025E+12,308.12
MOD11A2,LST_Day_1km,A2005305,01/11/2005,305.64,311.86,25021.918,6.22,308.9126,1.7933,1.3391,81,81,100,2.02025E+12,309.98
MOD11A2,LST_Day_1km,A2005313,09/11/2005,304.74,310.4,24919.377,5.66,307.6466,1.5322,1.2378,81,81,100,2.02025E+12,308.98
MOD11A2,LST_Day_1km,A2005321,17/11/2005,302.12,307.9,24734.9434,5.78,305.3697,1.7153,1.3097,81,81,100,2.02025E+12,306.6
MOD11A2,LST_Day_1km,A2005329,25/11/2005,298.66,303.64,24393.5,4.98,301.1543,1.1372,1.0664,81,81,100,2.02025E+12,301.56
MOD11A2,LST_Day_1km,A2005337,03/12/2005,297.54,304.76,24434.0098,7.22,301.6544,2.0168,1.4201,81,81,100,2.02026E+12,302.76
MOD11A2,LST_Day_1km,A2005345,11/12/2005,293.34,301.2,24035.334,7.86,296.7325,3.0251,1.7393,81,81,100,2.02027E+12,296.96
MOD11A2,LST_Day_1km,A2005353,19/12/2005,300.38,305.4,24571.1387,5.02,303.3474,1.0461,1.0228,81,81,100,2.02027E+12,304.1
MOD11A2,LST_Day_1km,A2005361,27/12/2005,297.48,304.36,24377.9668,6.88,300.9626,1.8017,1.3423,81,81,100,2.02027E+12,300.82
MOD11A2,LST_Day_1km,A2006001,01/01/2006,302.32,306.32,24646.1602,4,304.2736,0.6095,0.7807,81,81,100,2.02027E+12,304.76
MOD11A2,LST_Day_1km,A2006009,09/01/2006,298.42,303.34,24366.5176,4.92,300.8212,1.3363,1.156,81,81,100,2.02027E+12,301.26
MOD11A2,LST_Day_1km,A2006017,17/01/2006,298.3,303.64,24399.5098,5.34,301.2285,1.8857,1.3732,81,81,100,2.02027E+12,302.64
MOD11A2,LST_Day_1km,A2006025,25/01/2006,300.58,305.36,24530.582,4.78,302.8467,1.2421,1.1145,81,81,100,2.02027E+12,303.1
MOD11A2,LST_Day_1km,A2006033,02/02/2006,302.76,306.86,24662,4.1,304.4691,0.7163,0.8463,81,81,100,2.02027E+12,304.84
MOD11A2,LST_Day_1km,A2006041,10/02/2006,303.08,308.98,24785.8164,5.9,305.9977,1.482,1.2174,81,81,100,2.02027E+12,307.22
MOD11A2,LST_Day_1km,A2006049,18/02/2006,304.66,309.48,24871.1348,4.82,307.0511,0.8797,0.9379,81,81,100,2.02027E+12,308.3
MOD11A2,LST_Day_1km,A2006057,26/02/2006,307.3,312.58,25071.584,5.28,309.5257,1.6649,1.2903,81,81,100,2.02027E+12,310
MOD11A2,LST_Day_1km,A2006065,06/03/2006,303.02,309.34,24783.7168,6.32,305.9718,1.7063,1.3063,81,81,100,2.02027E+12,306.88
MOD11A2,LST_Day_1km,A2006073,14/03/2006,305.36,314.42,25002.8848,9.06,308.6776,2.9255,1.7104,81,81,100,2.02027E+12,309.78
MOD11A2,LST_Day_1km,A2006081,22/03/2006,307.04,311.46,25065.5879,4.42,309.4517,1.1858,1.089,81,81,100,2.02028E+12,310.98
MOD11A2,LST_Day_1km,A2006089,30/03/2006,310.52,317.88,25445.541,7.36,314.1425,2.6335,1.6228,81,81,100,2.02028E+12,315.78
MOD11A2,LST_Day_1km,A2006097,07/04/2006,313.74,319.42,25674.6406,5.68,316.9709,1.3353,1.1555,81,81,100,2.02028E+12,317.98
MOD11A2,LST_Day_1km,A2006105,15/04/2006,312.86,320,25588.7422,7.14,315.9104,2.2577,1.5026,81,81,100,2.02028E+12,317.26
MOD11A2,LST_Day_1km,A2006113,23/04/2006,309.8,318.28,25492.5625,8.48,314.723,2.9617,1.7209,81,81,100,2.02028E+12,317.1
MOD11A2,LST_Day_1km,A2006121,01/05/2006,312.52,322.2,25755.1641,9.68,317.965,5.0412,2.2453,81,81,100,2.02028E+12,320.18
MOD11A2,LST_Day_1km,A2006129,09/05/2006,315.1,321.52,25818.5977,6.42,318.7481,1.439,1.1996,81,81,100,2.02028E+12,320.06
MOD11A2,LST_Day_1km,A2006137,17/05/2006,316.72,322.4,25857.3574,5.68,319.2266,2.1744,1.4746,81,81,100,2.02028E+12,321.18
MOD11A2,LST_Day_1km,A2006145,25/05/2006,314.96,321.1,25708.459,6.14,317.3884,1.7088,1.3072,81,81,100,2.02028E+12,318.62
MOD11A2,LST_Day_1km,A2006153,02/06/2006,316.72,323.48,25882.1973,6.76,319.5333,2.5665,1.602,81,81,100,2.02028E+12,321.06
MOD11A2,LST_Day_1km,A2006161,10/06/2006,315.02,319.88,25694.1367,4.86,317.2116,1.4127,1.1886,81,81,100,2.02028E+12,318.48
MOD11A2,LST_Day_1km,A2006169,18/06/2006,313.24,321.28,25651.6602,8.04,316.6872,1.933,1.3903,81,81,100,2.02028E+12,317.6
MOD11A2,LST_Day_1km,A2006177,26/06/2006,310.44,317.26,25333.9199,6.82,312.7644,2.3757,1.5413,81,81,100,2.02028E+12,314.6
MOD11A2,LST_Day_1km,A2006185,04/07/2006,305.76,316.68,25205.2598,10.92,311.1761,6.1309,2.4761,81,81,100,2.02028E+12,313.28
MOD11A2,LST_Day_1km,A2006193,12/07/2006,301.78,308.58,24720.6035,6.8,305.1926,2.3118,1.5204,81,81,100,2.02028E+12,306.76
MOD11A2,LST_Day_1km,A2006201,20/07/2006,302.8,308.22,24753.0391,5.42,305.5931,1.5733,1.2543,81,81,100,2.02029E+12,305.62
MOD11A2,LST_Day_1km,A2006209,28/07/2006,297.16,304.16,23783.8984,7,301.062,2.3966,1.5481,81,79,97.53,2.02029E+12,302.52
MOD11A2,LST_Day_1km,A2006217,05/08/2006,299.94,303.32,24450.7617,3.38,301.8613,0.5361,0.7322,81,81,100,2.02029E+12,302.16
MOD11A2,LST_Day_1km,A2006225,13/08/2006,296.54,302.62,24394.2383,6.08,301.1634,1.2224,1.1056,81,81,100,2.02029E+12,300.28
MOD11A2,LST_Day_1km,A2006233,21/08/2006,299.14,303.32,24370.7188,4.18,300.8731,0.8079,0.8988,81,81,100,2.02029E+12,300.82
MOD11A2,LST_Day_1km,A2006241,29/08/2006,301.92,305.64,24600.6016,3.72,303.7111,0.7914,0.8896,81,81,100,2.02029E+12,303.86
MOD11A2,LST_Day_1km,A2006249,06/09/2006,298.54,303.3,24398.9766,4.76,301.2219,0.8295,0.9108,81,81,100,2.02029E+12,302.08
MOD11A2,LST_Day_1km,A2006257,14/09/2006,300.92,304.68,24567.0977,3.76,303.2975,0.6718,0.8196,81,81,100,2.02029E+12,303.92
MOD11A2,LST_Day_1km,A2006265,22/09/2006,302.9,307.3,24739.9219,4.4,305.4311,0.7162,0.8463,81,81,100,2.02029E+12,306.56
MOD11A2,LST_Day_1km,A2006273,30/09/2006,303.52,308.62,24806.7949,5.1,306.2567,1.854,1.3616,81,81,100,2.02029E+12,307.8
MOD11A2,LST_Day_1km,A2006281,08/10/2006,300.88,307.36,24703.041,6.48,304.9758,2.0885,1.4452,81,81,100,2.02029E+12,305.7
MOD11A2,LST_Day_1km,A2006289,16/10/2006,302.28,308.44,24760.7598,6.16,305.6884,1.6486,1.284,81,81,100,2.02029E+12,307.36
MOD11A2,LST_Day_1km,A2006297,24/10/2006,301.5,306.26,24665.5586,4.76,304.5131,0.8744,0.9351,81,81,100,2.02029E+12,305.04
MOD11A2,LST_Day_1km,A2006305,01/11/2006,304.7,309.24,24915.6211,4.54,307.6003,0.8294,0.9107,81,81,100,2.02029E+12,308.26
MOD11A2,LST_Day_1km,A2006313,09/11/2006,302.84,307.36,24761.6602,4.52,305.6995,0.9284,0.9635,81,81,100,2.02029E+12,306.3
MOD11A2,LST_Day_1km,A2006321,17/11/2006,304.64,308.1,24852.6953,3.46,306.8234,0.5938,0.7706,81,81,100,2.02029E+12,307.38
MOD11A2,LST_Day_1km,A2006329,25/11/2006,297.06,304.64,24362.3828,7.58,300.7702,1.9415,1.3934,81,81,100,2.02029E+12,302.86
MOD11A2,LST_Day_1km,A2006337,03/12/2006,296.14,299.58,24163.3203,3.44,298.3126,0.5892,0.7676,81,81,100,2.02029E+12,299.16
MOD11A2,LST_Day_1km,A2006345,11/12/2006,298.14,301.64,24339.8633,3.5,300.4921,0.6091,0.7804,81,81,100,2.0203E+12,301.04
MOD11A2,LST_Day_1km,A2006353,19/12/2006,296.56,299.78,24184.7832,3.22,298.5776,0.5644,0.7513,81,81,100,2.02105E+12,298.96
MOD11A2,LST_Day_1km,A2006361,27/12/2006,292.76,297.4,23885.3594,4.64,294.881,0.7255,0.8518,81,81,100,2.02105E+12,295.1
MOD11A2,LST_Day_1km,A2007001,01/01/2007,293.38,297.34,23929.0645,3.96,295.4206,0.6873,0.8291,81,81,100,2.02106E+12,295.7
MOD11A2,LST_Day_1km,A2007009,09/01/2007,295.98,300.34,24119.8027,4.36,297.7753,0.8125,0.9014,81,81,100,2.02106E+12,296.98
MOD11A2,LST_Day_1km,A2007017,17/01/2007,283.84,294.82,23428.0625,10.98,289.2354,10.2747,3.2054,81,81,100,2.02106E+12,286.02
MOD11A2,LST_Day_1km,A2007025,25/01/2007,292.76,295.56,23824.918,2.8,294.1348,0.3383,0.5816,81,81,100,2.02106E+12,293.78
MOD11A2,LST_Day_1km,A2007033,02/02/2007,297.3,303.16,24360.3047,5.86,300.7445,1.4544,1.206,81,81,100,2.02106E+12,301.4
MOD11A2,LST_Day_1km,A2007041,10/02/2007,296.68,301.58,24269.998,4.9,299.6296,0.8383,0.9156,81,81,100,2.02106E+12,299.98
MOD11A2,LST_Day_1km,A2007049,18/02/2007,298.04,304.06,24400.1133,6.02,301.236,2.1324,1.4603,81,81,100,2.02106E+12,300.36
MOD11A2,LST_Day_1km,A2007057,26/02/2007,301.08,307.12,24655.5176,6.04,304.3891,2.5082,1.5837,81,81,100,2.02106E+12,306.14
MOD11A2,LST_Day_1km,A2007065,06/03/2007,307.38,311.86,25100.4844,4.48,309.8825,0.9518,0.9756,81,81,100,2.02106E+12,310.58
MOD11A2,LST_Day_1km,A2007073,14/03/2007,308.02,314.04,25255.8828,6.02,311.801,1.7511,1.3233,81,81,100,2.02106E+12,312.58
MOD11A2,LST_Day_1km,A2007081,22/03/2007,305.52,312.84,25107.8047,7.32,309.9729,2.6844,1.6384,81,81,100,2.02106E+12,311.02
MOD11A2,LST_Day_1km,A2007089,30/03/2007,309.88,315.32,25318.5801,5.44,312.5751,1.2564,1.1209,81,81,100,2.02106E+12,313.42
MOD11A2,LST_Day_1km,A2007097,07/04/2007,306.42,313.08,25080.7793,6.66,309.6393,1.8224,1.3499,81,81,100,2.02106E+12,310.98
MOD11A2,LST_Day_1km,A2007105,15/04/2007,308.76,313.52,25178.7812,4.76,310.8492,0.8962,0.9467,81,81,100,2.02106E+12,311.36
MOD11A2,LST_Day_1km,A2007113,23/04/2007,311.72,318.3,25520.7227,6.58,315.0706,2.0764,1.441,81,81,100,2.02107E+12,316.48
MOD11A2,LST_Day_1km,A2007121,01/05/2007,310.9,317.46,25468.9258,6.56,314.4312,2.2095,1.4864,81,81,100,2.02107E+12,315.96
MOD11A2,LST_Day_1km,A2007129,09/05/2007,315.78,320.52,25762.1348,4.74,318.0511,1.2761,1.1296,81,81,100,2.02107E+12,319.1
MOD11A2,LST_Day_1km,A2007137,17/05/2007,313.08,319.12,25612.4043,6.04,316.2025,1.5437,1.2425,81,81,100,2.02107E+12,317.66
MOD11A2,LST_Day_1km,A2007145,25/05/2007,317.28,323.24,25920.1621,5.96,320.002,1.7628,1.3277,81,81,100,2.02107E+12,321.22
MOD11A2,LST_Day_1km,A2007153,02/06/2007,313.92,321.18,25729.8203,7.26,317.6521,2.1869,1.4788,81,81,100,2.02107E+12,318.38
MOD11A2,LST_Day_1km,A2007161,10/06/2007,314.22,319.52,25659.457,5.3,316.7834,1.3823,1.1757,81,81,100,2.02107E+12,317.38
MOD11A2,LST_Day_1km,A2007169,18/06/2007,310.68,315.62,25359.5391,4.94,313.0807,1.338,1.1567,81,81,100,2.02107E+12,314.22
MOD11A2,LST_Day_1km,A2007177,26/06/2007,309.62,315.3,25306.3418,5.68,312.424,2.0371,1.4273,81,81,100,2.02107E+12,312.58
MOD11A2,LST_Day_1km,A2007185,04/07/2007,306.84,314.9,25185.3613,8.06,310.9304,4.3309,2.0811,81,81,100,2.02107E+12,312.4
MOD11A2,LST_Day_1km,A2007193,12/07/2007,304.24,312.38,24922.8574,8.14,307.6896,3.1885,1.7856,81,81,100,2.02107E+12,308.74
MOD11A2,LST_Day_1km,A2007201,20/07/2007,296.38,303.44,3297.04,7.06,299.7309,4.9021,2.2141,81,11,13.58,2.02107E+12,306.67
MOD11A2,LST_Day_1km,A2007209,28/07/2007,299.06,305.14,24522.7871,6.08,302.7505,2.2886,1.5128,81,81,100,2.02107E+12,304.6
MOD11A2,LST_Day_1km,A2007217,05/08/2007,299.62,303.76,24465.8359,4.14,302.0474,0.7795,0.8829,81,81,100,2.02107E+12,302.52
MOD11A2,LST_Day_1km,A2007225,13/08/2007,300.88,306.7,24589.3594,5.82,303.5723,1.7173,1.3105,81,81,100,2.02107E+12,303.84
MOD11A2,LST_Day_1km,A2007233,21/08/2007,301.24,304.08,24508.6543,2.84,302.576,0.4951,0.7036,81,81,100,2.02107E+12,302.56
MOD11A2,LST_Day_1km,A2007241,29/08/2007,301.54,304.74,24593.918,3.2,303.6286,0.4492,0.6702,81,81,100,2.02108E+12,303.7
MOD11A2,LST_Day_1km,A2007249,06/09/2007,299.54,302.66,24431.3184,3.12,301.6212,0.414,0.6434,81,81,100,2.02108E+12,302.1
MOD11A2,LST_Day_1km,A2007257,14/09/2007,299.54,301.66,24336.6133,2.12,300.452,0.1185,0.3442,81,81,100,2.02108E+12,300.72
MOD11A2,LST_Day_1km,A2007265,22/09/2007,300.2,303.12,24444.1602,2.92,301.7798,0.4295,0.6553,81,81,100,2.02108E+12,302.26
MOD11A2,LST_Day_1km,A2007273,30/09/2007,298.48,301.24,24305.0391,2.76,300.0622,0.3235,0.5688,81,81,100,2.02108E+12,300.66
MOD11A2,LST_Day_1km,A2007281,08/10/2007,303.38,306.26,24690.4043,2.88,304.8198,0.4154,0.6445,81,81,100,2.02108E+12,305.24
MOD11A2,LST_Day_1km,A2007289,16/10/2007,303.24,306.66,24707.582,3.42,305.0319,0.6316,0.7948,81,81,100,2.02108E+12,305.54
MOD11A2,LST_Day_1km,A2007297,24/10/2007,305.18,309.3,24905.1387,4.12,307.4709,0.7887,0.8881,81,81,100,2.02108E+12,308.18
MOD11A2,LST_Day_1km,A2007305,01/11/2007,302.98,308.16,24840.4004,5.18,306.6716,1.0196,1.0097,81,81,100,2.02108E+12,307.04
